Date,Algerian dinar   (DZD)                     ,Australian dollar   (AUD)                     ,Bahrain dinar   (BHD)                     ,Bolivar Fuerte   (VEF)                     ,Botswana pula   (BWP)                     ,Brazilian real   (BRL)                     ,Brunei dollar   (BND)                     ,Canadian dollar   (CAD)                     ,Chilean peso   (CLP)                     ,Chinese yuan   (CNY)                     ,Colombian peso   (COP)                     ,Czech koruna   (CZK)                     ,Danish krone   (DKK)                     ,Euro   (EUR)                     ,Hungarian forint   (HUF)                     ,Icelandic krona   (ISK)                     ,Indian rupee   (INR)                     ,Indonesian rupiah   (IDR)                     ,Iranian rial   (IRR)                     ,Israeli New Shekel   (ILS)                     ,Japanese yen   (JPY)                     ,Kazakhstani tenge   (KZT)                     ,Korean won   (KRW)                     ,Kuwaiti dinar   (KWD)                     ,Libyan dinar   (LYD)                     ,Malaysian ringgit   (MYR)                     ,Mauritian rupee   (MUR)                     ,Mexican peso   (MXN)                     ,Nepalese rupee   (NPR)                     ,New Zealand dollar   (NZD)                     ,Norwegian krone   (NOK)                     ,Omani rial   (OMR)                     ,Pakistani rupee   (PKR)                     ,Peruvian sol   (PEN)                     ,Philippine peso   (PHP)                     ,Polish zloty   (PLN)                     ,Qatari riyal   (QAR)                     ,Russian ruble   (RUB)                     ,Saudi Arabian riyal   (SAR)                     ,Singapore dollar   (SGD)                     ,South African rand   (ZAR)                     ,Sri Lankan rupee   (LKR)                     ,Swedish krona   (SEK)                     ,Swiss franc   (CHF)                     ,Thai baht   (THB)                     ,Trinidadian dollar   (TTD)                     ,Tunisian dinar   (TND)                     ,U.A.E. dirham   (AED)                     ,U.K. pound   (GBP)                     ,U.S. dollar   (USD)                     ,Uruguayan peso   (UYU)                     
14-Mar-12,74.6144,0.948136911,0.376,4.2893,7.272727273,1.8102,1.2607,0.9915,484.71,6.3328,1760.77,18.845,5.692,0.765579544,223.44,127.35,49.9,9193.0,12260.0,3.787,83.15,147.95,1121.5,0.2789,1.9324,3.0375,29.0986,12.6719,79.75,1.215805471,5.7778,0.3845,90.7653,2.669,42.565,3.1699,3.64,29.5125,3.75,1.2607,7.63165,122.5335,6.8016,0.9256,30.709,6.3998,1.5172,3.6725,0.636699351,1,19.567
15-Mar-12,74.6784,0.955383587,0.376,4.2893,7.293946025,1.8146,1.2674,0.9929,485.71,6.3359,1761.04,18.809,5.6941,0.765872712,223.44,127.58,50.22,9193.0,12260.0,3.784,83.98,147.73,1123.8,0.27925,1.9324,3.0605,29.1119,12.6591,79.9,1.234415504,5.795,0.3845,90.7254,2.671,42.734,3.1723,3.64,29.5822,3.75,1.2674,7.6677,124.0149,6.847,0.9266,30.808,6.4119,1.5172,3.6725,0.637714431,1,19.475
16-Mar-12,74.5327,0.949126803,0.376,4.2893,7.246376812,1.8006,1.2598,0.9914,484.53,6.32,1761.02,18.682,5.6691,0.762427569,223.44,127.44,50.31,9178.0,12260.0,3.769,83.55,147.51,1129.1,0.27925,1.9324,3.05,29.1393,12.6645,80.4,1.220256254,5.7548,0.3845,90.745,2.669,43.061,3.1688,3.64,29.3578,3.75,1.2598,7.629,124.8562,6.7874,0.9233,30.709,6.4002,1.5225,3.6725,0.635525898,1,19.417
19-Mar-12,74.5327,0.942684766,0.376,4.2893,7.225433526,1.8018,1.2579,0.988,480.9,6.3082,1761.02,18.653,5.6544,0.760456274,220.45,126.53,50.12,9168.0,12260.0,3.762,83.53,147.72,1124.4,0.27845,1.9324,3.0525,29.1014,12.6645,80.3,1.211680601,5.7418,0.3845,90.7264,2.669,42.927,3.1361,3.64,29.2224,3.75,1.2579,7.56715,124.9584,6.7662,0.9168,30.696,6.404,1.5196,3.6725,0.630119723,1,19.475
20-Mar-12,74.5327,0.946073794,0.376,4.2893,7.251631617,1.809,1.2583,0.9933,482.83,6.3029,1758.38,18.537,5.6337,0.757690559,220.16,126.05,50.25,9160.0,12260.0,3.749,83.53,147.71,1123.0,0.2782,1.9324,3.059,29.0629,12.6935,80.15,1.210360687,5.763,0.3845,90.7266,2.67,42.936,3.1288,3.64,29.1652,3.75,1.2583,7.6177,127.755,6.7362,0.9137,30.753,6.4156,1.5142,3.6725,0.631352989,1,19.558
21-Mar-12,74.5327,0.953107129,0.376,4.2893,7.262164125,1.8259,1.2629,0.9931,485.61,6.3092,1759.78,18.617,5.6222,0.756143667,218.76,125.69,50.59,9180.0,12260.0,3.743,83.66,147.75,1123.1,0.2782,1.9324,3.086,29.0418,12.6833,80.55,1.223840411,5.7546,0.3845,90.7479,2.67,42.925,3.1173,3.64,29.2079,3.75,1.2629,7.6177,129.609,6.7182,0.9109,30.763,6.4018,1.5142,3.6725,0.631074088,1,19.55
22-Mar-12,74.5327,0.962000962,0.376,4.2893,7.304601899,1.8267,1.2637,1.0003,484.98,6.3004,1758.03,18.787,5.6474,0.759474444,223.18,126.49,50.91,9173.0,12260.0,3.755,83.3,147.75,1127.4,0.2782,1.9324,3.0802,29.028,12.833,80.84,1.2318305,5.7902,0.3845,90.7762,2.669,43.025,3.168,3.64,29.2447,3.75,1.2637,7.73675,130.4119,6.7601,0.916,30.775,6.4031,1.5082,3.6725,0.63319192,1,19.568
23-Mar-12,74.5327,0.961815908,0.376,4.2893,7.293946025,1.825,1.2628,0.9982,487.72,6.2891,1761.87,18.674,5.6151,0.755172935,221.36,126.08,50.91,9173.0,12260.0,3.735,82.71,147.75,1135.3,0.2782,1.9324,3.0775,29.028,12.833,80.83,1.233958539,5.768,0.3845,90.7762,2.669,43.049,3.168,3.64,29.4038,3.75,1.2628,7.72405,130.1728,6.7449,0.911,30.779,6.4187,1.5164,3.6725,0.632071298,1,19.56
26-Mar-12,74.1274,0.956846235,0.376,4.2893,7.235890014,1.8194,1.2606,0.9922,489.54,6.2858,1760.17,18.551,5.6008,0.753238927,221.94,126.65,51.31,9181.0,12260.0,3.734,82.7,147.75,1133.8,0.278,1.9324,3.0705,29.0273,12.6795,81.88,1.221448638,5.7314,0.3845,90.8026,2.67,43.05,3.1348,3.64,29.2311,3.75,1.2606,7.60935,130.2927,6.7476,0.9104,30.764,6.4026,1.5106,3.6725,0.629960942,1,19.53
27-Mar-12,74.0705,0.950841495,0.376,4.2893,7.209805335,1.8143,1.2588,0.9928,486.31,6.284,1759.58,18.455,5.5769,0.75001875,217.71,126.38,50.91,9188.0,12260.0,3.715,82.87,147.66,1138.1,0.27765,1.9324,3.0695,28.9757,12.6706,82.16,1.214919208,5.6784,0.3845,90.8058,2.67,42.976,3.0939,3.64,28.9468,3.75,1.2588,7.57525,130.1636,6.681,0.9027,30.693,6.422,1.5074,3.6725,0.626802056,1,19.528
28-Mar-12,74.1451,0.959048624,0.376,4.2893,7.272727273,1.8135,1.2568,0.9984,486.42,6.2912,1762.93,18.448,5.5755,0.749793807,218.9,126.66,50.92,9180.0,12260.0,3.724,82.98,147.75,1136.8,0.27765,1.9324,3.0645,28.9255,12.8039,81.1,1.218472036,5.7067,0.3845,90.7833,2.669,42.942,3.11,3.64,29.0845,3.75,1.2568,7.6575,129.9537,6.6506,0.9034,30.758,6.4162,1.5003,3.6725,0.628338046,1,19.541
29-Mar-12,74.2446,0.964227172,0.376,4.2893,7.304601899,1.8223,1.2577,0.9999,488.71,6.2932,1771.25,18.674,5.6037,0.753465943,220.0,127.1,51.15,9188.0,12260.0,3.734,82.65,147.56,1137.2,0.27775,1.9324,3.0685,28.8906,12.8489,81.25,1.223091977,5.7505,0.3845,90.7188,2.668,42.942,3.1234,3.64,29.2853,3.75,1.2577,7.7321,129.747,6.6385,0.9072,30.849,6.4044,1.5019,3.6725,0.629881582,1,19.593
30-Mar-12,74.0811,0.961353586,0.376,4.2893,7.262164125,1.8334,1.2572,0.9991,489.76,6.2943,1784.66,18.521,5.5705,0.748727164,221.61,126.47,51.16,9180.0,12260.0,3.715,82.15,147.65,1137.8,0.27775,1.9324,3.068,28.8828,12.8093,81.95,1.223540927,5.6933,0.3845,90.7029,2.666,43.0,3.1191,3.64,29.3282,3.75,1.2572,7.6733,128.1878,6.6209,0.9031,30.844,6.4169,1.5062,3.6725,0.624648635,1,19.542
2-Apr-12,74.1345,0.962371283,0.376,4.2893,7.262164125,1.8221,1.2553,0.9917,487.44,6.2943,1792.07,18.597,5.5865,0.750807118,219.98,126.4,51.16,9163.0,12260.0,3.723,83.0,147.77,1134.2,0.2777,1.9324,3.056,28.8982,12.7691,81.4,1.215362178,5.669,0.3845,90.742,2.666,42.934,3.1017,3.64,29.3479,3.75,1.2553,7.6575,128.1742,6.6046,0.9027,30.808,6.4169,1.505,3.6725,0.623441397,1,19.501
3-Apr-12,74.1274,0.961446015,0.376,4.2893,7.26744186,1.8314,1.2515,0.991,485.76,6.2943,1779.13,18.49,5.588,0.75103267,220.71,126.37,50.56,9145.0,12260.0,3.723,81.85,147.92,1128.1,0.27745,1.9324,3.048,28.8941,12.7317,81.4,1.211974306,5.6778,0.3845,90.6013,2.667,42.777,3.099,3.64,29.2944,3.75,1.2515,7.6898,128.2978,6.5904,0.9021,30.806,6.4114,1.505,3.6725,0.624336642,1,19.482
4-Apr-12,74.49,0.972478849,0.376,4.2893,7.374631268,1.8256,1.2571,0.9962,482.17,6.2943,1767.84,18.714,5.661,0.76091919,223.98,127.32,51.05,9158.0,12260.0,3.745,82.85,148.04,1123.4,0.2782,1.9324,3.0615,28.9265,12.8155,81.1,1.222942399,5.7409,0.3845,90.4387,2.666,42.663,3.1503,3.64,29.4285,3.75,1.2571,7.826,126.6993,6.6687,0.9141,30.964,6.4159,1.5055,3.6725,0.63000063,1,19.487
5-Apr-12,74.6394,0.970496894,0.376,4.2893,7.390983001,1.8316,1.2579,0.9928,483.78,6.3035,1772.58,18.902,5.661,0.765228038,226.0,127.32,51.05,9159.0,12260.0,3.744,82.25,148.11,1127.8,0.2783,1.9324,3.0635,28.9885,12.8155,81.8,1.226542377,5.7409,0.3845,90.4074,2.666,42.663,3.1678,3.64,29.4303,3.75,1.2579,7.84605,125.4679,6.701,0.9191,31.003,6.4118,1.5207,3.6725,0.631991405,1,19.487
6-Apr-12,74.6287,0.970496894,0.376,4.2893,7.390983001,1.8301,1.2579,0.9928,483.78,6.3072,1772.58,18.848,5.661,0.765228038,226.12,127.32,51.05,9159.0,12260.0,3.744,82.26,148.29,1129.5,0.2783,1.9324,3.0625,29.1261,12.8155,81.79,1.226542377,5.7409,0.3845,90.587,2.666,42.663,3.1814,3.64,29.4606,3.75,1.2579,7.84605,125.4679,6.701,0.9191,31.003,6.3929,1.5254,3.6725,0.631991405,1,19.487
9-Apr-12,74.3215,0.970496894,0.376,4.2893,7.390983001,1.8301,1.2608,0.9972,486.07,6.3021,1772.5,18.848,5.661,0.765228038,226.12,127.32,51.28,9168.0,12260.0,3.744,81.48,148.07,1130.7,0.2785,1.9324,3.0725,29.1314,12.9902,81.79,1.226542377,5.7409,0.3845,90.6104,2.666,42.663,3.1814,3.64,29.6358,3.75,1.2608,7.84605,125.4818,6.701,0.9191,31.003,6.3929,1.5254,3.6725,0.629802242,1,19.477
10-Apr-12,74.2153,0.969180074,0.376,4.2893,7.434944238,1.826,1.2595,1.0028,486.1,6.3048,1779.53,18.899,5.6729,0.762543846,226.29,128.36,51.2,9165.0,12260.0,3.744,81.77,147.52,1137.6,0.2782,1.9324,3.0685,29.1978,13.1568,82.05,1.217581882,5.7812,0.3845,90.7468,2.666,42.821,3.1904,3.64,29.6359,3.75,1.2595,7.93395,125.8002,6.776,0.9195,30.948,6.3929,1.5254,3.6725,0.632071298,1,19.511
11-Apr-12,74.1728,0.97191175,0.376,4.2893,7.462686567,1.8317,1.2608,1.0039,487.04,6.3018,1793.3,18.903,5.6644,0.761556622,228.2,127.21,51.55,9170.0,12260.0,3.758,80.74,147.58,1137.6,0.2782,1.9324,3.0685,29.1896,13.1324,82.05,1.226692836,5.7909,0.3845,90.7096,2.664,42.798,3.2034,3.64,29.8033,3.75,1.2608,8.00095,126.6187,6.7908,0.9136,30.962,6.3808,1.5261,3.6725,0.627864632,1,19.488
12-Apr-12,74.0878,0.963483958,0.376,4.2893,7.44047619,1.8303,1.2562,0.995,487.37,6.2984,1787.66,18.86,5.6553,0.760282825,226.61,127.1,51.44,9173.0,12260.0,3.76,81.0,147.66,1137.9,0.2781,1.9324,3.0705,29.1491,13.0736,82.43,1.220107369,5.7858,0.3845,90.6987,2.664,42.809,3.1818,3.64,29.569,3.75,1.2562,7.9391,126.6187,6.783,0.9149,30.804,6.3979,1.5261,3.6725,0.626605677,1,19.488
13-Apr-12,74.0878,0.961908426,0.376,4.2893,7.407407407,1.827,1.2485,0.9979,483.98,6.2879,1778.78,18.824,5.6576,0.76057195,226.12,126.95,51.42,9174.0,12260.0,3.76,80.98,147.64,1142.3,0.2781,1.9324,3.0595,29.1416,13.1458,82.27,1.20816721,5.7796,0.3845,90.6454,2.657,42.68,3.1765,3.64,29.4711,3.75,1.2485,7.88395,126.6187,6.7614,0.9129,30.804,6.4156,1.5261,3.6725,0.627864632,1,19.546
16-Apr-12,74.1727,0.967960507,0.376,4.2893,7.457121551,1.8364,1.2535,1.0024,484.58,6.296,1777.12,19.038,5.7117,0.767813268,229.73,127.88,51.66,9173.0,12260.0,3.754,80.5,147.63,1134.1,0.27855,1.9324,3.0713,29.1478,13.2168,82.07,1.214624074,5.7993,0.3845,90.7528,2.656,42.67,3.2289,3.64,29.7614,3.75,1.2535,7.9612,128.9413,6.8258,0.9227,30.804,6.4115,1.529,3.6725,0.631472594,1,19.598
17-Apr-12,74.0631,0.969180074,0.376,4.2893,7.369196758,1.8373,1.2508,0.9878,486.95,6.2896,1775.67,18.889,5.6653,0.761498629,226.5,126.85,51.63,9178.0,12260.0,3.754,80.42,147.5,1137.7,0.2781,1.9324,3.0655,29.1653,13.0816,82.6,1.219363492,5.7474,0.3845,90.7388,2.655,42.753,3.1872,3.64,29.6368,3.75,1.2508,7.81895,127.5509,6.7739,0.9145,30.821,6.4055,1.5339,3.6725,0.626802056,1,19.717
18-Apr-12,73.915,0.961353586,0.376,4.2893,7.4019245,1.8454,1.2486,0.9902,485.83,6.2948,1769.07,18.948,5.6816,0.763766898,227.09,127.33,51.5,9177.0,12260.0,3.769,81.38,147.54,1138.9,0.2782,1.9324,3.0625,29.1523,13.1322,82.4,1.216397032,5.7683,0.3845,90.6929,2.654,42.708,3.1902,3.64,29.4978,3.75,1.2486,7.823,128.3681,6.7632,0.9192,30.801,6.3814,1.5199,3.6725,0.625664769,1,19.941
19-Apr-12,73.8939,0.965810315,0.376,4.2893,7.4019245,1.8694,1.2519,0.9927,487.32,6.3004,1774.21,18.982,5.6846,0.764175455,226.64,127.33,51.89,9182.0,12260.0,3.762,81.5,147.64,1136.6,0.2782,1.9324,3.0678,29.1123,13.2288,82.5,1.225640397,5.7684,0.3845,90.7505,2.654,42.632,3.1879,3.64,29.5122,3.75,1.2519,7.8498,128.4717,6.7307,0.9163,30.898,6.3973,1.5319,3.6725,0.623791404,1,19.904
20-Apr-12,73.7633,0.96749226,0.376,4.2893,7.369196758,1.8867,1.2513,0.9911,488.96,6.3042,1776.06,18.882,5.6388,0.758035173,225.43,126.3,52.0,9184.0,12260.0,3.757,81.63,147.76,1140.5,0.2782,1.9324,3.07,29.1159,13.1171,82.92,1.227445686,5.7209,0.3845,90.7352,2.651,42.649,3.1828,3.64,29.5214,3.75,1.2513,7.8123,129.4492,6.7288,0.9109,30.913,6.4012,1.5198,3.6725,0.620809536,1,19.905
23-Apr-12,73.8762,0.967211529,0.376,4.2893,7.385524372,1.8786,1.249,0.9936,486.07,6.297,1771.13,19.076,5.6658,0.761556622,227.18,126.57,52.23,9184.0,12260.0,3.764,81.3,147.96,1140.2,0.27775,1.9324,3.0635,29.1425,13.2087,83.3,1.222942399,5.7566,0.3845,90.8146,2.651,42.679,3.1972,3.64,29.488,3.75,1.249,7.86295,130.3336,6.7246,0.9148,30.948,6.413,1.5231,3.6725,0.621697233,1,19.905
24-Apr-12,73.7457,0.974468914,0.376,4.2893,7.374631268,1.8864,1.2486,0.9883,489.64,6.3003,1774.44,18.989,5.6532,0.759820682,226.72,126.54,52.79,9193.0,12260.0,3.758,81.15,147.82,1138.9,0.2779,1.9324,3.07,29.1456,13.1392,83.29,1.229407426,5.7416,0.3845,90.9243,2.65,42.616,3.1946,3.64,29.4549,3.75,1.2486,7.8175,130.9114,6.7441,0.913,31.008,6.3839,1.5291,3.6725,0.619195046,1,19.88
25-Apr-12,74.1626,0.974468914,0.376,4.2893,7.336757153,1.878,1.2466,0.9848,487.15,6.2923,1767.91,18.783,5.6337,0.757231561,221.02,125.98,52.49,9194.0,12260.0,3.75,81.43,147.67,1141.2,0.2778,1.9324,3.0638,29.1065,13.1667,84.28,1.229407426,5.7266,0.3845,90.9026,2.649,42.718,3.1675,3.64,29.2962,3.75,1.2466,7.7701,131.7086,6.7281,0.9094,30.947,6.383,1.5276,3.6725,0.62119518,1,19.863
26-Apr-12,74.1757,0.963298333,0.376,4.2893,7.336757153,1.8807,1.2428,0.9841,486.52,6.2829,1763.85,18.732,5.6294,0.756715853,217.11,126.0,52.57,9190.0,12260.0,3.75,81.15,147.75,1139.4,0.2776,1.9324,3.0575,29.0495,13.2093,84.09,1.227144435,5.7333,0.3845,90.8041,2.645,42.66,3.1599,3.64,29.277,3.75,1.2428,7.7655,132.5489,6.7028,0.9093,30.901,6.3974,1.5329,3.6725,0.617894217,1,19.856
27-Apr-12,74.2106,0.964413155,0.376,4.2893,7.326007326,1.8871,1.243,0.9807,484.88,6.2787,1764.63,18.796,5.6229,0.755915035,217.74,125.68,52.68,9190.0,12260.0,3.757,81.15,147.9,1137.8,0.2776,1.9324,3.0505,29.06,13.0141,84.05,1.230920729,5.7359,0.3845,90.897,2.639,42.593,3.1666,3.64,29.4234,3.75,1.243,7.7655,130.243,6.7428,0.9081,30.85,6.3993,1.5322,3.6725,0.616522811,1,19.822
30-Apr-12,74.2283,0.956663159,0.376,4.2893,7.299270073,1.8912,1.2372,0.9884,483.41,6.2787,1761.2,18.818,5.6295,0.756773119,217.74,125.85,52.52,9190.0,12260.0,3.75,81.15,147.89,1134.2,0.27725,1.9324,3.034,29.0313,13.2093,84.06,1.214771623,5.742,0.3845,90.9693,2.639,42.436,3.1509,3.64,29.4234,3.75,1.2372,7.74465,130.7711,6.7209,0.9092,30.718,6.4015,1.5391,3.6725,0.614968329,1,19.793
1-May-12,74.2283,0.967211529,0.376,4.2893,7.299270073,1.8918,1.2372,0.9839,483.41,6.2787,1764.0,18.818,5.6079,0.756773119,217.74,125.85,52.52,9193.0,12260.0,3.768,79.85,147.89,1134.2,0.27725,1.9324,3.034,29.0313,13.2093,84.06,1.222195062,5.742,0.3845,90.9693,2.639,42.436,3.1509,3.64,29.4234,3.75,1.2372,7.74465,130.7711,6.7209,0.9092,30.718,6.4155,1.5391,3.6725,0.616941206,1,19.793
2-May-12,74.4487,0.966930961,0.376,4.2893,7.331378299,1.8918,1.2362,0.9891,484.87,6.267,1764.0,18.959,5.6648,0.761556622,215.76,125.59,52.93,9193.0,12260.0,3.786,80.25,147.89,1131.6,0.27735,1.9324,3.023,29.0122,12.9629,84.03,1.226993865,5.7517,0.3845,90.9683,2.635,42.229,3.1593,3.64,29.3708,3.75,1.2362,7.7568,130.439,6.723,0.9146,30.779,6.3945,1.5391,3.6725,0.618161587,1,19.893
3-May-12,74.47,0.970402717,0.376,4.2893,7.304601899,1.9149,1.2415,0.9868,484.7,6.2697,1760.12,19.0,5.6678,0.762020879,215.94,124.92,53.24,9196.0,12260.0,3.778,80.25,148.06,1126.9,0.2777,1.9324,3.0318,29.0455,12.9725,84.69,1.238390093,5.746,0.3845,90.8582,2.639,42.166,3.1593,3.64,29.463,3.75,1.2415,7.72915,128.3334,6.7436,0.9148,30.887,6.3975,1.5395,3.6725,0.617970585,1,19.905
4-May-12,74.4665,0.973994351,0.376,4.2893,7.331378299,1.9277,1.2421,0.9956,482.12,6.2721,1754.89,19.053,5.6678,0.761498629,216.96,124.03,53.72,9218.0,12260.0,3.781,80.25,147.87,1130.0,0.2777,1.9324,3.037,29.0571,13.1344,85.38,1.249219238,5.7577,0.3845,90.7726,2.643,42.209,3.1891,3.64,29.5937,3.75,1.2421,7.7501,127.9214,6.7436,0.9149,30.947,6.4098,1.5436,3.6725,0.617932398,1,19.862
7-May-12,74.6142,0.985610093,0.376,4.2893,7.390983001,1.921,1.2421,0.9935,482.12,6.2858,1757.24,19.204,5.706,0.767283051,220.45,124.71,53.34,9225.0,12260.0,3.804,79.8,147.95,1131.5,0.27825,1.9324,3.0615,29.1031,13.1659,85.98,1.262626263,5.8033,0.3845,90.8461,2.643,42.234,3.2279,3.64,29.5937,3.75,1.2485,7.82905,127.9214,6.7684,0.9214,30.947,6.4038,1.5479,3.6725,0.617932398,1,19.848
8-May-12,74.7066,0.981161695,0.376,4.2893,7.412898443,1.9268,1.2421,0.9997,483.44,6.2804,1759.12,19.204,5.7096,0.767754319,220.72,124.77,52.86,9220.0,12260.0,3.802,80.0,147.85,1138.9,0.27805,1.9324,3.0555,29.154,13.3374,84.65,1.255808113,5.8046,0.3845,90.811,2.642,42.234,3.2238,3.64,29.8075,3.75,1.2462,7.8875,127.7282,6.8438,0.9224,30.983,6.4008,1.5534,3.6725,0.619463545,1,19.89
9-May-12,74.8291,0.992654358,0.376,4.2893,7.507507508,1.9366,1.2421,1.0015,485.54,6.2865,1760.6,19.498,5.7413,0.772200772,222.19,125.17,53.46,9225.0,12260.0,3.815,79.87,147.94,1135.7,0.2783,1.9324,3.0685,29.2117,13.515,85.0,1.271617497,5.8402,0.3845,90.8296,2.642,42.317,3.2412,3.64,29.8075,3.75,1.2506,8.02795,128.2487,6.8609,0.9258,31.035,6.406,1.5551,3.6725,0.62007813,1,19.992
10-May-12,74.575,0.989609104,0.376,4.2893,7.507507508,1.9577,1.2508,1.0017,490.17,6.2941,1775.96,19.411,5.7353,0.771545405,223.76,125.62,53.34,9247.0,12260.0,3.822,79.7,147.94,1135.7,0.27835,1.9324,3.0685,29.2432,13.515,85.86,1.275347532,5.831,0.3845,90.8327,2.642,42.388,3.2735,3.64,30.1891,3.75,1.2508,8.00315,127.8657,6.885,0.928,31.095,6.3936,1.5552,3.6725,0.62038588,1,19.921
11-May-12,74.6033,0.994727942,0.376,4.2893,7.558578987,1.9581,1.2513,0.9968,486.32,6.2952,1765.0,19.506,5.7427,0.772558714,223.58,125.69,53.64,9180.0,12260.0,3.823,79.85,147.87,1142.5,0.27835,1.9324,3.0723,29.2514,13.4929,85.46,1.275835672,5.8572,0.3845,90.8373,2.654,42.449,3.2765,3.64,30.2306,3.75,1.2513,8.09715,127.7434,6.9752,0.9284,31.095,6.3936,1.5601,3.6725,0.621310966,1,19.922
14-May-12,74.777,0.998701688,0.376,4.2893,7.610350076,1.9513,1.2528,1.0019,487.8,6.304,1764.69,19.744,5.7788,0.777423618,227.26,126.54,53.71,9220.0,12260.0,3.83,80.03,147.87,1145.2,0.27865,1.9324,3.0755,29.2905,13.6739,85.8,1.282215669,5.9018,0.3845,90.861,2.664,42.479,3.3422,3.64,30.2652,3.75,1.2528,8.1969,127.9202,6.9982,0.9329,31.243,6.4124,1.5631,3.6725,0.622587474,1,20.029
15-May-12,74.7381,1.00050025,0.376,4.2893,7.62195122,1.9866,1.2569,1.0029,491.42,6.311,1771.0,19.865,5.788,0.778634275,227.55,126.63,53.84,9265.0,12260.0,3.827,79.87,148.0,1148.7,0.2788,1.9324,3.085,29.3437,13.7302,86.01,1.287001287,5.932,0.3845,90.8525,2.668,42.627,3.3579,3.64,30.3299,3.75,1.2569,8.1785,128.6292,7.0279,0.9346,31.369,6.4094,1.5686,3.6725,0.62316944,1,20.05
16-May-12,74.6996,1.008572869,0.376,4.2893,7.680491551,1.9947,1.2668,1.0102,497.11,6.3205,1778.37,19.991,5.8354,0.785052599,232.65,127.7,54.29,9280.0,12260.0,3.835,80.38,148.0,1154.1,0.27945,1.9324,3.1105,29.3867,13.7747,86.09,1.30055924,5.9829,0.3845,90.8941,2.665,42.748,3.4353,3.64,30.9758,3.75,1.2668,8.2844,128.8413,7.2161,0.9446,31.48,6.4067,1.576,3.6725,0.628417018,1,20.048
17-May-12,74.7525,1.004217714,0.376,4.2893,7.680491551,1.9974,1.2637,1.0164,500.77,6.3233,1793.61,20.112,5.8354,0.788519161,232.82,127.7,54.39,9280.0,12260.0,3.828,80.3,147.94,1161.9,0.27935,1.9324,3.1075,29.379,13.7994,86.98,1.307702367,5.9829,0.3845,90.8518,2.671,42.919,3.4194,3.64,30.9417,3.75,1.2637,8.3648,128.918,7.2161,0.9446,31.381,6.4016,1.582,3.6725,0.630715863,1,20.086
18-May-12,74.7807,1.01853738,0.376,4.2893,7.692307692,1.9973,1.2751,1.021,503.76,6.3209,1804.92,19.902,5.8354,0.786101722,235.54,128.03,54.88,9280.0,12260.0,3.84,79.4,148.03,1163.2,0.27935,1.9324,3.134,29.4811,13.7809,86.97,1.309757695,5.9724,0.3845,90.8979,2.668,42.913,3.4431,3.64,31.3921,3.75,1.2751,8.30085,128.914,7.2121,0.9466,31.432,6.4135,1.582,3.6725,0.633352334,1,20.173
21-May-12,74.7066,1.014816318,0.376,4.2893,7.698229407,2.0095,1.2705,1.021,503.76,6.3116,1814.46,19.784,5.829,0.784313725,232.84,127.05,54.68,9268.0,12260.0,3.826,79.15,147.72,1173.1,0.27905,1.9324,3.129,29.5169,13.7935,87.05,1.325556734,5.9816,0.3845,91.1265,2.668,43.181,3.3928,3.64,31.1582,3.75,1.2705,8.3164,129.5526,7.132,0.9404,31.292,6.3891,1.584,3.6725,0.632391071,1,20.173
22-May-12,74.6714,1.007556675,0.376,4.2893,7.662835249,2.0374,1.2667,1.0191,504.47,6.3077,1814.46,19.8,5.8206,0.78320802,232.1,127.3,54.88,9265.0,12260.0,3.816,79.39,147.99,1166.7,0.27905,1.9324,3.129,29.501,13.7203,87.31,1.304121022,5.9301,0.3845,91.5674,2.671,43.154,3.3811,3.64,31.0644,3.75,1.2667,8.26795,129.8057,7.1084,0.9417,31.294,6.3937,1.584,3.6725,0.634155622,1,20.264
23-May-12,74.7909,1.022808633,0.376,4.2893,7.733952049,2.0493,1.2772,1.0275,505.46,6.3208,1824.73,20.142,5.8706,0.789951813,238.86,128.14,55.93,9275.0,12260.0,3.859,79.55,147.89,1163.9,0.27955,1.9324,3.138,29.5052,14.0335,87.93,1.325381047,5.9823,0.3845,91.8444,2.689,43.123,3.446,3.64,31.3803,3.75,1.2772,8.3974,129.8357,7.1619,0.9485,31.513,6.3763,1.58,3.6725,0.63588961,1,20.708
24-May-12,75.8867,1.024800164,0.376,4.2893,7.733952049,2.0816,1.275,1.0275,510.17,6.3247,1845.17,20.221,5.9181,0.796368559,239.47,129.02,56.29,9280.0,12260.0,3.847,79.45,147.78,1171.7,0.27995,1.9324,3.1405,29.5461,14.004,89.61,1.329080276,6.0014,0.3845,92.2272,2.693,43.342,3.4779,3.64,31.6247,3.75,1.275,8.3974,130.1142,7.1734,0.9545,31.589,6.3858,1.5897,3.6725,0.637958533,1,20.602
25-May-12,76.1556,1.026272578,0.376,4.2893,7.757951901,2.0384,1.2814,1.0285,507.83,6.326,1836.45,20.269,5.923,0.797066794,238.14,129.23,55.73,9310.0,12260.0,3.849,79.68,147.67,1177.2,0.27995,1.9324,3.1655,29.6453,14.0156,89.5,1.326787847,6.0187,0.3845,91.7656,2.699,43.576,3.4589,3.64,31.7572,3.75,1.2814,8.3703,130.0396,7.1608,0.9557,31.665,6.4034,1.5994,3.6725,0.637755102,1,20.395
